,Filepaths,Label
1330,..\..\data\raw\FoodClassification\pakode\256.jpg,pakode
1331,..\..\data\raw\FoodClassification\kaathi_rolls\165.jpg,kaathi_rolls
1332,..\..\data\raw\FoodClassification\butter_naan\065.jpg,butter_naan
1333,..\..\data\raw\FoodClassification\chai\303.jpg,chai
1334,..\..\data\raw\FoodClassification\paani_puri\128.jpg,paani_puri
1335,..\..\data\raw\FoodClassification\dhokla\214.jpg,dhokla
1336,..\..\data\raw\FoodClassification\pizza\180.jpg,pizza
1337,..\..\data\raw\FoodClassification\masala_dosa\243.jpg,masala_dosa
1338,..\..\data\raw\FoodClassification\chai\067.jpg,chai
1339,..\..\data\raw\FoodClassification\pav_bhaji\271.jpg,pav_bhaji
1340,..\..\data\raw\FoodClassification\butter_naan\086.jpg,butter_naan
1341,..\..\data\raw\FoodClassification\momos\051.jpg,momos
1342,..\..\data\raw\FoodClassification\kadai_paneer\296.jpg,kadai_paneer
1343,..\..\data\raw\FoodClassification\chai\311.jpg,chai
1344,..\..\data\raw\FoodClassification\masala_dosa\031.jpg,masala_dosa
1345,..\..\data\raw\FoodClassification\momos\032.jpg,momos
1346,..\..\data\raw\FoodClassification\pav_bhaji\168.jpg,pav_bhaji
1347,..\..\data\raw\FoodClassification\chai\165.jpg,chai
1348,..\..\data\raw\FoodClassification\pav_bhaji\095.jpg,pav_bhaji
1349,..\..\data\raw\FoodClassification\samosa\218.jpg,samosa
1350,..\..\data\raw\FoodClassification\pakode\194.jpg,pakode
1351,..\..\data\raw\FoodClassification\pav_bhaji\243.jpg,pav_bhaji
1352,..\..\data\raw\FoodClassification\chapati\342.jpg,chapati
1353,..\..\data\raw\FoodClassification\pav_bhaji\234.jpg,pav_bhaji
1354,..\..\data\raw\FoodClassification\dhokla\004.jpg,dhokla
1355,..\..\data\raw\FoodClassification\chai\094.jpg,chai
1356,..\..\data\raw\FoodClassification\kulfi\044.jpg,kulfi
1357,..\..\data\raw\FoodClassification\pakode\195.jpg,pakode
1358,..\..\data\raw\FoodClassification\dal_makhani\272.jpg,dal_makhani
1359,..\..\data\raw\FoodClassification\paani_puri\107.jpg,paani_puri
1360,..\..\data\raw\FoodClassification\fried_rice\012.jpg,fried_rice
1361,..\..\data\raw\FoodClassification\chole_bhature\039.jpg,chole_bhature
1362,..\..\data\raw\FoodClassification\dal_makhani\310.jpg,dal_makhani
1363,..\..\data\raw\FoodClassification\burger\050.jpg,burger
1364,..\..\data\raw\FoodClassification\fried_rice\064.jpg,fried_rice
1365,..\..\data\raw\FoodClassification\jalebi\163.jpg,jalebi
1366,..\..\data\raw\FoodClassification\masala_dosa\060.jpg,masala_dosa
1367,..\..\data\raw\FoodClassification\burger\060.jpg,burger
1368,..\..\data\raw\FoodClassification\jalebi\236.jpg,jalebi
1369,..\..\data\raw\FoodClassification\pizza\255.jpg,pizza
1370,..\..\data\raw\FoodClassification\dal_makhani\203.jpg,dal_makhani
1371,..\..\data\raw\FoodClassification\chapati\012.jpg,chapati
1372,..\..\data\raw\FoodClassification\butter_naan\248.jpg,butter_naan
1373,..\..\data\raw\FoodClassification\kaathi_rolls\175.jpg,kaathi_rolls
1374,..\..\data\raw\FoodClassification\chai\328.jpg,chai
1375,..\..\data\raw\FoodClassification\masala_dosa\149.jpg,masala_dosa
1376,..\..\data\raw\FoodClassification\kaathi_rolls\132.jpg,kaathi_rolls
1377,..\..\data\raw\FoodClassification\pav_bhaji\262.jpg,pav_bhaji
1378,..\..\data\raw\FoodClassification\fried_rice\025.jpg,fried_rice
1379,..\..\data\raw\FoodClassification\jalebi\043.jpg,jalebi
1380,..\..\data\raw\FoodClassification\kulfi\042.jpg,kulfi
1381,..\..\data\raw\FoodClassification\samosa\079.jpg,samosa
1382,..\..\data\raw\FoodClassification\chai\353.jpg,chai
1383,..\..\data\raw\FoodClassification\kaathi_rolls\093.jpg,kaathi_rolls
1384,..\..\data\raw\FoodClassification\samosa\038.jpg,samosa
1385,..\..\data\raw\FoodClassification\chai\035.jpg,chai
1386,..\..\data\raw\FoodClassification\burger\271.jpg,burger
1387,..\..\data\raw\FoodClassification\chole_bhature\125.jpg,chole_bhature
1388,..\..\data\raw\FoodClassification\jalebi\191.jpg,jalebi
1389,..\..\data\raw\FoodClassification\pakode\228.jpg,pakode
1390,..\..\data\raw\FoodClassification\kulfi\026.jpg,kulfi
1391,..\..\data\raw\FoodClassification\samosa\013.jpg,samosa
1392,..\..\data\raw\FoodClassification\chapati\021.jpg,chapati
1393,..\..\data\raw\FoodClassification\idli\160.jpg,idli
1394,..\..\data\raw\FoodClassification\samosa\059.jpg,samosa
1395,..\..\data\raw\FoodClassification\momos\218.jpg,momos
1396,..\..\data\raw\FoodClassification\kaathi_rolls\004.jpg,kaathi_rolls
1397,..\..\data\raw\FoodClassification\dal_makhani\189.jpg,dal_makhani
1398,..\..\data\raw\FoodClassification\idli\171.jpg,idli
1399,..\..\data\raw\FoodClassification\kadai_paneer\032.jpg,kadai_paneer
1400,..\..\data\raw\FoodClassification\pizza\251.jpg,pizza
1401,..\..\data\raw\FoodClassification\chapati\120.jpg,chapati
1402,..\..\data\raw\FoodClassification\kadai_paneer\396.jpg,kadai_paneer
1403,..\..\data\raw\FoodClassification\jalebi\183.jpg,jalebi
1404,..\..\data\raw\FoodClassification\pakode\009.jpg,pakode
1405,..\..\data\raw\FoodClassification\fried_rice\100.jpg,fried_rice
1406,..\..\data\raw\FoodClassification\dal_makhani\295.jpg,dal_makhani
1407,..\..\data\raw\FoodClassification\jalebi\230.jpg,jalebi
1408,..\..\data\raw\FoodClassification\idli\051.jpg,idli
1409,..\..\data\raw\FoodClassification\momos\292.jpg,momos
1410,..\..\data\raw\FoodClassification\butter_naan\217.jpg,butter_naan
1411,..\..\data\raw\FoodClassification\dal_makhani\317.jpg,dal_makhani
1412,..\..\data\raw\FoodClassification\kadai_paneer\120.jpg,kadai_paneer
1413,..\..\data\raw\FoodClassification\samosa\204.jpg,samosa
1414,..\..\data\raw\FoodClassification\butter_naan\259.jpg,butter_naan
1415,..\..\data\raw\FoodClassification\chai\141.jpg,chai
1416,..\..\data\raw\FoodClassification\kadai_paneer\103.jpg,kadai_paneer
1417,..\..\data\raw\FoodClassification\chai\096.jpg,chai
1418,..\..\data\raw\FoodClassification\samosa\150.jpg,samosa
1419,..\..\data\raw\FoodClassification\jalebi\010.jpg,jalebi
1420,..\..\data\raw\FoodClassification\momos\034.jpg,momos
1421,..\..\data\raw\FoodClassification\pav_bhaji\174.jpg,pav_bhaji
1422,..\..\data\raw\FoodClassification\pakode\206.jpg,pakode
1423,..\..\data\raw\FoodClassification\idli\275.jpg,idli
1424,..\..\data\raw\FoodClassification\idli\250.jpg,idli
1425,..\..\data\raw\FoodClassification\kadai_paneer\111.jpg,kadai_paneer
1426,..\..\data\raw\FoodClassification\butter_naan\046.jpg,butter_naan
1427,..\..\data\raw\FoodClassification\masala_dosa\046.jpg,masala_dosa
1428,..\..\data\raw\FoodClassification\jalebi\165.jpg,jalebi
1429,..\..\data\raw\FoodClassification\masala_dosa\278.jpg,masala_dosa
1430,..\..\data\raw\FoodClassification\paani_puri\075.jpg,paani_puri
1431,..\..\data\raw\FoodClassification\kadai_paneer\334.jpg,kadai_paneer
1432,..\..\data\raw\FoodClassification\pizza\053.jpg,pizza
1433,..\..\data\raw\FoodClassification\dhokla\276.jpg,dhokla
1434,..\..\data\raw\FoodClassification\burger\213.jpg,burger
1435,..\..\data\raw\FoodClassification\masala_dosa\072.jpg,masala_dosa
1436,..\..\data\raw\FoodClassification\pav_bhaji\172.jpg,pav_bhaji
1437,..\..\data\raw\FoodClassification\pizza\030.jpg,pizza
1438,..\..\data\raw\FoodClassification\masala_dosa\174.jpg,masala_dosa
1439,..\..\data\raw\FoodClassification\chapati\371.jpg,chapati
1440,..\..\data\raw\FoodClassification\fried_rice\113.jpg,fried_rice
1441,..\..\data\raw\FoodClassification\kaathi_rolls\154.jpg,kaathi_rolls
1442,..\..\data\raw\FoodClassification\jalebi\198.jpg,jalebi
1443,..\..\data\raw\FoodClassification\idli\254.jpg,idli
1444,..\..\data\raw\FoodClassification\kaathi_rolls\259.jpg,kaathi_rolls
1445,..\..\data\raw\FoodClassification\kadai_paneer\344.jpg,kadai_paneer
1446,..\..\data\raw\FoodClassification\burger\268.jpg,burger
1447,..\..\data\raw\FoodClassification\paani_puri\057.jpg,paani_puri
1448,..\..\data\raw\FoodClassification\pav_bhaji\042.jpg,pav_bhaji
1449,..\..\data\raw\FoodClassification\kadai_paneer\048.jpg,kadai_paneer
1450,..\..\data\raw\FoodClassification\jalebi\287.jpg,jalebi
1451,..\..\data\raw\FoodClassification\pav_bhaji\276.jpg,pav_bhaji
1452,..\..\data\raw\FoodClassification\kaathi_rolls\021.jpg,kaathi_rolls
1453,..\..\data\raw\FoodClassification\paani_puri\081.jpg,paani_puri
1454,..\..\data\raw\FoodClassification\kadai_paneer\405.jpg,kadai_paneer
1455,..\..\data\raw\FoodClassification\chai\277.jpg,chai
1456,..\..\data\raw\FoodClassification\chapati\306.jpg,chapati
1457,..\..\data\raw\FoodClassification\kadai_paneer\094.jpg,kadai_paneer
1458,..\..\data\raw\FoodClassification\masala_dosa\129.jpg,masala_dosa
1459,..\..\data\raw\FoodClassification\jalebi\242.jpg,jalebi
1460,..\..\data\raw\FoodClassification\fried_rice\150.jpg,fried_rice
1461,..\..\data\raw\FoodClassification\chole_bhature\138.jpg,chole_bhature
1462,..\..\data\raw\FoodClassification\samosa\067.jpg,samosa
1463,..\..\data\raw\FoodClassification\kaathi_rolls\009.jpg,kaathi_rolls
1464,..\..\data\raw\FoodClassification\jalebi\223.jpg,jalebi
1465,..\..\data\raw\FoodClassification\samosa\057.jpg,samosa
1466,..\..\data\raw\FoodClassification\momos\048.jpg,momos
1467,..\..\data\raw\FoodClassification\butter_naan\228.jpg,butter_naan
1468,..\..\data\raw\FoodClassification\kulfi\107.jpg,kulfi
1469,..\..\data\raw\FoodClassification\kulfi\225.jpg,kulfi
1470,..\..\data\raw\FoodClassification\samosa\054.jpg,samosa
1471,..\..\data\raw\FoodClassification\kaathi_rolls\225.jpg,kaathi_rolls
1472,..\..\data\raw\FoodClassification\masala_dosa\117.jpg,masala_dosa
1473,..\..\data\raw\FoodClassification\jalebi\225.jpg,jalebi
1474,..\..\data\raw\FoodClassification\pizza\097.jpg,pizza
1475,..\..\data\raw\FoodClassification\chai\288.jpg,chai
1476,..\..\data\raw\FoodClassification\kaathi_rolls\181.jpg,kaathi_rolls
1477,..\..\data\raw\FoodClassification\momos\283.jpg,momos
1478,..\..\data\raw\FoodClassification\masala_dosa\011.jpg,masala_dosa
1479,..\..\data\raw\FoodClassification\jalebi\149.jpg,jalebi
1480,..\..\data\raw\FoodClassification\samosa\130.jpg,samosa
1481,..\..\data\raw\FoodClassification\idli\292.jpg,idli
1482,..\..\data\raw\FoodClassification\jalebi\218.jpg,jalebi
1483,..\..\data\raw\FoodClassification\kadai_paneer\072.jpg,kadai_paneer
1484,..\..\data\raw\FoodClassification\momos\236.jpg,momos
1485,..\..\data\raw\FoodClassification\idli\026.jpg,idli
1486,..\..\data\raw\FoodClassification\burger\295.jpg,burger
1487,..\..\data\raw\FoodClassification\pizza\177.jpg,pizza
1488,..\..\data\raw\FoodClassification\chapati\197.jpg,chapati
1489,..\..\data\raw\FoodClassification\chai\179.jpg,chai
1490,..\..\data\raw\FoodClassification\pav_bhaji\170.jpg,pav_bhaji
1491,..\..\data\raw\FoodClassification\kaathi_rolls\188.jpg,kaathi_rolls
1492,..\..\data\raw\FoodClassification\pav_bhaji\326.jpg,pav_bhaji
1493,..\..\data\raw\FoodClassification\chapati\240.jpg,chapati
1494,..\..\data\raw\FoodClassification\pakode\179.jpg,pakode
1495,..\..\data\raw\FoodClassification\idli\295.jpg,idli
1496,..\..\data\raw\FoodClassification\kaathi_rolls\239.jpg,kaathi_rolls
1497,..\..\data\raw\FoodClassification\idli\102.jpg,idli
1498,..\..\data\raw\FoodClassification\chai\137.jpg,chai
1499,..\..\data\raw\FoodClassification\momos\106.jpg,momos
1500,..\..\data\raw\FoodClassification\pav_bhaji\041.jpg,pav_bhaji
1501,..\..\data\raw\FoodClassification\masala_dosa\033.jpg,masala_dosa
1502,..\..\data\raw\FoodClassification\jalebi\203.jpg,jalebi
1503,..\..\data\raw\FoodClassification\kaathi_rolls\011.jpg,kaathi_rolls
1504,..\..\data\raw\FoodClassification\dhokla\016.jpg,dhokla
1505,..\..\data\raw\FoodClassification\pizza\093.jpg,pizza
1506,..\..\data\raw\FoodClassification\chole_bhature\085.jpg,chole_bhature
1507,..\..\data\raw\FoodClassification\kadai_paneer\400.jpg,kadai_paneer
1508,..\..\data\raw\FoodClassification\fried_rice\354.jpg,fried_rice
1509,..\..\data\raw\FoodClassification\idli\044.jpg,idli
1510,..\..\data\raw\FoodClassification\momos\271.jpg,momos
1511,..\..\data\raw\FoodClassification\paani_puri\116.jpg,paani_puri
1512,..\..\data\raw\FoodClassification\chole_bhature\077.jpg,chole_bhature
1513,..\..\data\raw\FoodClassification\burger\094.jpg,burger
1514,..\..\data\raw\FoodClassification\chapati\244.jpg,chapati
1515,..\..\data\raw\FoodClassification\pav_bhaji\264.jpg,pav_bhaji
1516,..\..\data\raw\FoodClassification\dal_makhani\059.jpg,dal_makhani
1517,..\..\data\raw\FoodClassification\pav_bhaji\225.jpg,pav_bhaji
1518,..\..\data\raw\FoodClassification\chai\119.jpg,chai
1519,..\..\data\raw\FoodClassification\kaathi_rolls\197.jpg,kaathi_rolls
1520,..\..\data\raw\FoodClassification\chole_bhature\381.jpg,chole_bhature
1521,..\..\data\raw\FoodClassification\pav_bhaji\025.jpg,pav_bhaji
1522,..\..\data\raw\FoodClassification\chai\118.jpg,chai
1523,..\..\data\raw\FoodClassification\kadai_paneer\042.jpg,kadai_paneer
1524,..\..\data\raw\FoodClassification\jalebi\058.jpg,jalebi
1525,..\..\data\raw\FoodClassification\kulfi\108.jpg,kulfi
1526,..\..\data\raw\FoodClassification\dal_makhani\070.jpg,dal_makhani
1527,..\..\data\raw\FoodClassification\idli\179.jpg,idli
1528,..\..\data\raw\FoodClassification\pav_bhaji\173.jpg,pav_bhaji
1529,..\..\data\raw\FoodClassification\pakode\098.jpg,pakode
1530,..\..\data\raw\FoodClassification\masala_dosa\069.jpg,masala_dosa
1531,..\..\data\raw\FoodClassification\samosa\142.jpg,samosa
1532,..\..\data\raw\FoodClassification\pizza\116.jpg,pizza
1533,..\..\data\raw\FoodClassification\chole_bhature\369.jpg,chole_bhature
1534,..\..\data\raw\FoodClassification\pakode\049.jpg,pakode
1535,..\..\data\raw\FoodClassification\kadai_paneer\020.jpg,kadai_paneer
1536,..\..\data\raw\FoodClassification\masala_dosa\143.jpg,masala_dosa
1537,..\..\data\raw\FoodClassification\chapati\098.jpg,chapati
1538,..\..\data\raw\FoodClassification\kulfi\236.jpg,kulfi
1539,..\..\data\raw\FoodClassification\burger\082.jpg,burger
1540,..\..\data\raw\FoodClassification\kulfi\043.jpg,kulfi
1541,..\..\data\raw\FoodClassification\butter_naan\297.jpg,butter_naan
1542,..\..\data\raw\FoodClassification\samosa\196.jpg,samosa
1543,..\..\data\raw\FoodClassification\idli\113.jpg,idli
1544,..\..\data\raw\FoodClassification\kulfi\162.jpg,kulfi
1545,..\..\data\raw\FoodClassification\kaathi_rolls\170.jpg,kaathi_rolls
1546,..\..\data\raw\FoodClassification\chole_bhature\383.jpg,chole_bhature
1547,..\..\data\raw\FoodClassification\chapati\206.jpg,chapati
1548,..\..\data\raw\FoodClassification\kulfi\010.jpg,kulfi
1549,..\..\data\raw\FoodClassification\dal_makhani\316.jpg,dal_makhani
1550,..\..\data\raw\FoodClassification\chapati\390.jpg,chapati
1551,..\..\data\raw\FoodClassification\dal_makhani\062.jpg,dal_makhani
1552,..\..\data\raw\FoodClassification\chole_bhature\255.jpg,chole_bhature
1553,..\..\data\raw\FoodClassification\kaathi_rolls\137.jpg,kaathi_rolls
1554,..\..\data\raw\FoodClassification\kadai_paneer\021.jpg,kadai_paneer
1555,..\..\data\raw\FoodClassification\chole_bhature\035.jpg,chole_bhature
1556,..\..\data\raw\FoodClassification\fried_rice\038.jpg,fried_rice
1557,..\..\data\raw\FoodClassification\kadai_paneer\191.jpg,kadai_paneer
1558,..\..\data\raw\FoodClassification\chai\195.jpg,chai
1559,..\..\data\raw\FoodClassification\chapati\004.jpg,chapati
1560,..\..\data\raw\FoodClassification\dhokla\255.jpg,dhokla
1561,..\..\data\raw\FoodClassification\kadai_paneer\076.jpg,kadai_paneer
1562,..\..\data\raw\FoodClassification\masala_dosa\013.jpg,masala_dosa
1563,..\..\data\raw\FoodClassification\masala_dosa\047.jpg,masala_dosa
1564,..\..\data\raw\FoodClassification\chapati\347.jpg,chapati
1565,..\..\data\raw\FoodClassification\pakode\157.jpg,pakode
1566,..\..\data\raw\FoodClassification\burger\303.jpg,burger
1567,..\..\data\raw\FoodClassification\idli\201.jpg,idli
1568,..\..\data\raw\FoodClassification\chole_bhature\353.jpg,chole_bhature
1569,..\..\data\raw\FoodClassification\fried_rice\175.jpg,fried_rice
1570,..\..\data\raw\FoodClassification\paani_puri\106.jpg,paani_puri
1571,..\..\data\raw\FoodClassification\chai\339.jpg,chai
1572,..\..\data\raw\FoodClassification\kadai_paneer\381.jpg,kadai_paneer
1573,..\..\data\raw\FoodClassification\chapati\233.jpg,chapati
1574,..\..\data\raw\FoodClassification\samosa\192.jpg,samosa
1575,..\..\data\raw\FoodClassification\samosa\237.jpg,samosa
1576,..\..\data\raw\FoodClassification\pav_bhaji\189.jpg,pav_bhaji
1577,..\..\data\raw\FoodClassification\masala_dosa\140.jpg,masala_dosa
1578,..\..\data\raw\FoodClassification\burger\098.jpg,burger
1579,..\..\data\raw\FoodClassification\kaathi_rolls\022.jpg,kaathi_rolls
1580,..\..\data\raw\FoodClassification\butter_naan\219.jpg,butter_naan
1581,..\..\data\raw\FoodClassification\dhokla\243.jpg,dhokla
1582,..\..\data\raw\FoodClassification\butter_naan\165.jpg,butter_naan
1583,..\..\data\raw\FoodClassification\chapati\393.jpg,chapati
1584,..\..\data\raw\FoodClassification\kadai_paneer\004.jpg,kadai_paneer
1585,..\..\data\raw\FoodClassification\chapati\173.jpg,chapati
1586,..\..\data\raw\FoodClassification\jalebi\017.jpg,jalebi
1587,..\..\data\raw\FoodClassification\chapati\105.jpg,chapati
1588,..\..\data\raw\FoodClassification\kaathi_rolls\254.jpg,kaathi_rolls
1589,..\..\data\raw\FoodClassification\paani_puri\109.jpg,paani_puri
1590,..\..\data\raw\FoodClassification\paani_puri\003.jpg,paani_puri
1591,..\..\data\raw\FoodClassification\idli\105.jpg,idli
1592,..\..\data\raw\FoodClassification\chole_bhature\056.jpg,chole_bhature
1593,..\..\data\raw\FoodClassification\pizza\117.jpg,pizza
1594,..\..\data\raw\FoodClassification\burger\107.jpg,burger
1595,..\..\data\raw\FoodClassification\kadai_paneer\311.jpg,kadai_paneer
1596,..\..\data\raw\FoodClassification\kadai_paneer\266.jpg,kadai_paneer
1597,..\..\data\raw\FoodClassification\chole_bhature\006.jpg,chole_bhature
1598,..\..\data\raw\FoodClassification\dal_makhani\250.jpg,dal_makhani
1599,..\..\data\raw\FoodClassification\pakode\212.jpg,pakode
1600,..\..\data\raw\FoodClassification\chapati\112.jpg,chapati
1601,..\..\data\raw\FoodClassification\momos\066.jpg,momos
1602,..\..\data\raw\FoodClassification\kulfi\118.jpg,kulfi
1603,..\..\data\raw\FoodClassification\kaathi_rolls\176.jpg,kaathi_rolls
1604,..\..\data\raw\FoodClassification\burger\206.jpg,burger
1605,..\..\data\raw\FoodClassification\chapati\293.jpg,chapati
1606,..\..\data\raw\FoodClassification\idli\170.jpg,idli
1607,..\..\data\raw\FoodClassification\idli\134.jpg,idli
1608,..\..\data\raw\FoodClassification\kadai_paneer\109.jpg,kadai_paneer
1609,..\..\data\raw\FoodClassification\dhokla\250.jpg,dhokla
1610,..\..\data\raw\FoodClassification\chole_bhature\163.jpg,chole_bhature
1611,..\..\data\raw\FoodClassification\fried_rice\220.jpg,fried_rice
1612,..\..\data\raw\FoodClassification\momos\257.jpg,momos
1613,..\..\data\raw\FoodClassification\kadai_paneer\144.jpg,kadai_paneer
1614,..\..\data\raw\FoodClassification\momos\142.jpg,momos
1615,..\..\data\raw\FoodClassification\dhokla\112.jpg,dhokla
1616,..\..\data\raw\FoodClassification\chai\053.jpg,chai
1617,..\..\data\raw\FoodClassification\chapati\147.jpg,chapati
1618,..\..\data\raw\FoodClassification\pizza\101.jpg,pizza
1619,..\..\data\raw\FoodClassification\butter_naan\310.jpg,butter_naan
1620,..\..\data\raw\FoodClassification\butter_naan\274.jpg,butter_naan
1621,..\..\data\raw\FoodClassification\chole_bhature\338.jpg,chole_bhature
1622,..\..\data\raw\FoodClassification\chole_bhature\165.jpg,chole_bhature
1623,..\..\data\raw\FoodClassification\burger\188.jpg,burger
1624,..\..\data\raw\FoodClassification\pakode\264.jpg,pakode
1625,..\..\data\raw\FoodClassification\chapati\381.jpg,chapati
1626,..\..\data\raw\FoodClassification\pakode\088.jpg,pakode
1627,..\..\data\raw\FoodClassification\pakode\140.jpg,pakode
1628,..\..\data\raw\FoodClassification\samosa\187.jpg,samosa
1629,..\..\data\raw\FoodClassification\samosa\024.jpg,samosa
1630,..\..\data\raw\FoodClassification\samosa\096.jpg,samosa
